TRANSACTION_ID,CUSTOMER_NUMBER,ANOMALY_PRED,ANOMALY_SCORE,EXPLANATION,TOP_SHAP_CONTRIBUTORS,TOP_INTERACTIONS,COUNTERFACTUAL,TRANS_LV1,TRANS_LV2,TRANS_DATE,DAY_OF_WEEK,TRANS_HOUR,TRANS_NO,TRANS_AMOUNT,Beneficiary_CUSTOMER_NUMBER,Device_ID_Hash,Device_OS,IP_Address_Proxy,CLIENT_SEX,CLIENT_CREATE_DATE,DATE_OF_BIRTH,STAFF,IB_REGISTER_DATE,EB_REGISTER_CHANNEL,SMS,VERIFY_METHOD,Occupation_Group,SUM_AMOUNT_1H,COUNT_1H,SUM_AMOUNT_3H,COUNT_3H,SUM_AMOUNT_24H,COUNT_24H,SUM_AMOUNT_48H,COUNT_48H,SUM_AMOUNT_7D,COUNT_7D,SUM_AMOUNT_30D,COUNT_30D,HIST_AVG_CA_BALANCE,HIST_AVG_TRANS_AMOUNT,HIST_TRANS_COUNT,DAYS_SINCE_LAST_TRANS,UNIQUE_BENEFICIARIES_24H,HOURS_SINCE_SEC_EVENT,LAST_LOGIN_METHOD,HIST_BIOMETRIC_RATIO,HIST_LOGIN_COUNT,BENFORD_DEV,ACTIVITY_SEQ_RARITY,NEW_DEVICE_FLAG,IP_HOPPING_VELOCITY,PAGERANK_SCORE,IN_DEGREE_CENTRALITY,BUST_OUT_UTILIZATION,STRUCTURING_OVERPAYMENT_FLAG,AUTH_DOWNGRADE_RISK
1102914,1285,1,0.863106906414032,"Flagged due to: transaction amount is 9.7x higher than historical average, and transaction amount covers 38.8x monthly average balance, and unusual combination of high transaction amount and long inactivity period (combined score: 54.60).","TRANS_AMOUNT_Z_SCORE (+1.9492), BALANCE_COVERAGE_RATIO (+1.6933), DAYS_AMOUNT_COMBINED (+0.5387)","TRANS_AMOUNT_Z_SCORE × DAYS_AMOUNT_COMBINED (-0.6489), BALANCE_COVERAGE_RATIO × DAYS_AMOUNT_COMBINED (+0.2535), BALANCE_COVERAGE_RATIO × VELOCITY_RATIO_AMOUNT_7D_VS_30D (+0.2132)","TRANS_AMOUNT: 21,000,000.00 -> 15,512,618.06 (-5,487,381.94)",Transfer,Within_bank,2019-11-04,Mon,19,1,21000000.0,666409,98c88560cc28fe58,iOS,142.25.xx.xx (DN),M,2019-07-31,1996-09-04,0,2019-09-07,BRANCH,1,SMS,Commercial associate,21000000.0,1,21000000.0,1,21000000.0,1,21000000.0,1,21000000.0,1,21050000.0,2,541539.8525,2169230.769230769,13,24.5,1,742.0,LOGIN,0.0,27.0,0.0,-1.503696587781348,0.0,1,0.7112214308695028,0.0,0.0,0,0.0
1313785,1411,1,0.7715475559234619,"Flagged due to: unusual behavior in feature 'NEW_DEVICE_FLAG' (value: 1.00), and transaction amount is 5.9x higher than historical average, and transaction amount covers 6.3x monthly average balance.","NEW_DEVICE_FLAG (+1.7964), TRANS_AMOUNT_Z_SCORE (+1.2908), BALANCE_COVERAGE_RATIO (+0.5176)","NEW_DEVICE_FLAG × BALANCE_COVERAGE_RATIO (+0.4407), NEW_DEVICE_FLAG × TRANS_AMOUNT_Z_SCORE (+0.3520), TRANS_HOUR × NEW_DEVICE_FLAG (+0.1567)","TRANS_AMOUNT: 2,000,000.00 -> 1,537,940.98 (-462,059.02)",Transfer,Outside_bank,2019-11-12,Tue,13,1,2000000.0,803372,9b45171c7a4bc544,Android,168.82.xx.xx (DN),F,2019-07-26,1997-06-23,0,2019-11-12,BRANCH,1,SMART_OTP,Commercial associate,2000000.0,1,2000000.0,1,2000000.0,1,2000000.0,1,2000000.0,1,2000000.0,1,316571.34500000003,336688.7,20,0.5416666666666666,1,0.0,LOGIN,0.0,0.0,0.0,-1.4643814409635032,1.0,1,0.7112214308695028,0.0,0.0,0,0.0
1398843,1488,1,1.0,"Flagged due to: transaction amount covers 818.2x monthly average balance, and unusual behavior in feature 'NEW_DEVICE_FLAG' (value: 1.00), and sudden 7d spending volume spike relative to 30 days (ratio: 100.0%).","BALANCE_COVERAGE_RATIO (+3.0807), NEW_DEVICE_FLAG (+1.5707), VELOCITY_RATIO_AMOUNT_7D_VS_30D (+0.4385)","NEW_DEVICE_FLAG × BALANCE_COVERAGE_RATIO (+0.3259), BALANCE_COVERAGE_RATIO × VELOCITY_RATIO_AMOUNT_7D_VS_30D (+0.2592), TRANS_HOUR × BALANCE_COVERAGE_RATIO (+0.2063)","TRANS_AMOUNT: 35,000,000.00 -> 3,912,940.03 (-31,087,059.97)",Transfer,Outside_bank,2019-11-29,Fri,17,1,35000000.0,754562,5f43c61950d7df08,Android,71.179.xx.xx (HP),F,2019-11-29,1991-03-27,0,2019-11-29,BRANCH,1,SMART_OTP,Working,35000000.0,1,35000000.0,1,35000000.0,1,35000000.0,1,35000000.0,1,35000000.0,1,42779.245,35000000.0,1,0.7083333333333334,1,0.0,LOGIN,0.0,0.0,0.0,-1.489957913960708,1.0,1,0.7112214308695028,0.0,0.0,0,0.0
122771,1576,1,0.7110825181007385,"Flagged due to: unusual combination of high transaction amount and long inactivity period (combined score: 78.90), and long inactivity period (255.8 days since last transaction), and unusual behavior in feature 'HIST_BIOMETRIC_RATIO' (value: 0.47).","DAYS_AMOUNT_COMBINED (+2.1844), DAYS_SINCE_LAST_TRANS (+1.1348), HIST_BIOMETRIC_RATIO (+0.4780)","NEW_DEVICE_FLAG × DAYS_AMOUNT_COMBINED (-0.5268), TRANS_HOUR × DAYS_AMOUNT_COMBINED (+0.2256), VELOCITY_RATIO_AMOUNT_7D_VS_30D × DAYS_AMOUNT_COMBINED (+0.1846)","TRANS_AMOUNT: 1,500,000.00 -> 62,719.35 (-1,437,280.65)",Topup,eWallet,2019-12-23,Mon,10,2,1500000.0,NaN,a7661459c5c3cdb4,iOS,170.171.xx.xx (HN),M,2019-02-26,1995-08-28,0,2019-02-26,BRANCH,1,SMS,Working,1500000.0,1,1500000.0,1,1500000.0,1,1500000.0,1,1500000.0,1,1500000.0,1,426035.72181818174,1078166.6666666667,6,255.83333333333334,0,7197.0,LOGIN,0.47368408587260896,38.0,0.0,-1.0564511194805355,0.0,1,0.7112214308695028,0.0,0.0,0,0.0
1380182,1649,1,0.853215217590332,"Flagged due to: transaction amount is 8.2x higher than historical average, and transaction amount covers 25.1x monthly average balance, and unusual behavior in feature 'HIST_BIOMETRIC_RATIO' (value: 0.45).","TRANS_AMOUNT_Z_SCORE (+2.1243), BALANCE_COVERAGE_RATIO (+1.1384), HIST_BIOMETRIC_RATIO (+0.4724)","TRANS_AMOUNT_Z_SCORE × DAYS_AMOUNT_COMBINED (-0.3125), HIST_BIOMETRIC_RATIO × BALANCE_COVERAGE_RATIO (+0.2008), BALANCE_COVERAGE_RATIO × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.1829)","TRANS_AMOUNT: 30,546,141.00 -> 26,591,161.26 (-3,954,979.74)",Payment,Credit_card_repayment,2019-12-05,Thu,15,1,30546141.0,NaN,f24f392b7b3c4a93,Web,250.22.xx.xx (HN),M,2019-01-15,1991-10-25,0,2019-09-13,AUTO-JOB,0,SMART_OTP,Commercial associate,30546141.0,1,30546141.0,1,30546141.0,1,30546141.0,1,30546141.0,1,31595141.0,3,1218257.0591666668,3718414.1,10,14.041666666666666,0,1242.0,LOGIN_FACEID,0.4533332728888969,75.0,0.0,-1.146478698109947,0.0,1,0.7112214308695028,0.0,0.0,0,0.0
799888,1782,1,1.0,"Flagged due to: transaction amount is 11.6x higher than historical average, and unusual behavior in feature 'NEW_DEVICE_FLAG' (value: 1.00), and transaction amount covers 14.8x monthly average balance.","TRANS_AMOUNT_Z_SCORE (+2.4806), NEW_DEVICE_FLAG (+1.7110), BALANCE_COVERAGE_RATIO (+0.5497)","NEW_DEVICE_FLAG × BALANCE_COVERAGE_RATIO (+0.4407), TRANS_HOUR × TRANS_AMOUNT_Z_SCORE (+0.2023), TRANS_HOUR × NEW_DEVICE_FLAG (+0.1557)","TRANS_AMOUNT: 14,000,000.00 -> 6,239,929.20 (-7,760,070.80)",Transfer,Outside_bank,2019-07-04,Thu,21,1,14000000.0,290273,88f9cd660075f580,iOS,91.72.xx.xx (HCM),M,2019-06-27,1996-10-18,0,2019-06-27,BRANCH,1,SMART_OTP,State servant,14000000.0,1,14000000.0,1,14000000.0,1,14000000.0,1,14000000.0,1,14000000.0,1,942878.2016666667,1211898.1818181819,55,7.875,1,999.0,UNKNOWN,0.0,0.0,0.07172641423224274,-1.182784549586363,1.0,1,0.7112214308695028,0.0,0.0,0,0.0
616143,1817,1,0.9434411525726318,"Flagged due to: unusual behavior in feature 'TRANS_HOUR' (value: 3.00), and sudden 7d spending volume spike relative to 30 days (ratio: 100.0%), and sudden 24h spending volume spike relative to 7 days (ratio: 83.3%).","TRANS_HOUR (+3.9871), VELOCITY_RATIO_AMOUNT_7D_VS_30D (+0.3394), VELOCITY_RATIO_AMOUNT_24H_VS_7D (+0.3218)","TRANS_HOUR × VELOCITY_RATIO_AMOUNT_24H_VS_7D (+0.7246), TRANS_HOUR × BALANCE_COVERAGE_RATIO (-0.5476), TRANS_HOUR × TRANS_AMOUNT_Z_SCORE (+0.4185)","TRANS_AMOUNT: 1,000,000.00 -> 636,739.73 (-363,260.27)",Transfer,Within_bank,2019-06-22,Sat,3,1,1000000.0,272258,df1042cc047ef772,Android,55.6.xx.xx (HN),F,2019-06-10,1979-05-04,0,2019-06-10,BRANCH,1,SMART_OTP,State servant,1000000.0,1,1000000.0,1,1000000.0,1,1000000.0,1,1200000.0,2,1200000.0,2,180687.62000000002,587033.6538461539,26,4.125,1,99.0,LOGIN,0.0,7.0,0.0,-1.269462739961817,0.0,1,0.7112214308695028,0.0,0.0,0,0.0
1365530,1850,1,0.6810495257377625,"Flagged due to: unusual behavior in feature 'NEW_DEVICE_FLAG' (value: 1.00), and transaction amount is 4.1x higher than historical average, and unusual combination of high transaction amount and long inactivity period (combined score: 42.79).","NEW_DEVICE_FLAG (+1.6353), TRANS_AMOUNT_Z_SCORE (+0.8484), DAYS_AMOUNT_COMBINED (+0.5211)","NEW_DEVICE_FLAG × TRANS_AMOUNT_Z_SCORE (+0.4709), HOURS_SINCE_SEC_EVENT × DAYS_AMOUNT_COMBINED (+0.2824), TRANS_HOUR × NEW_DEVICE_FLAG (+0.1697)","TRANS_AMOUNT: 4,135,000.00 -> 3,644,830.00 (-490,170.00)",Transfer,Outside_bank,2019-10-08,Tue,14,1,4135000.0,778381,d952f43a74b35244,iOS,214.114.xx.xx (HCM),M,2019-09-23,1993-09-09,0,2019-09-23,BRANCH,0,SMART_OTP,Working,4135000.0,1,4135000.0,1,4135000.0,1,4135000.0,1,4135000.0,1,4135000.0,1,1747398.295,1002619.0476190476,21,15.583333333333334,1,0.0,LOGIN,0.0,0.0,0.0,-1.110090562852792,1.0,1,0.7112214308695028,0.0,0.0,0,0.0
1179525,1936,1,1.0,"Flagged due to: unusual behavior in feature 'TRANS_HOUR' (value: 2.00), and transaction amount is 10.2x higher than historical average, and transaction amount is 11.7x higher than 30-day average transaction size.","TRANS_HOUR (+3.4405), TRANS_AMOUNT_Z_SCORE (+1.7501), TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.7325)","TRANS_HOUR × TRANS_AMOUNT_Z_SCORE (-1.4054), TRANS_HOUR × VELOCITY_RATIO_AMOUNT_24H_VS_7D (+0.6290), TRANS_HOUR × TRANS_AMOUNT_VS_30D_AVG_RATIO (-0.5742)","TRANS_AMOUNT: 50,000,000.00 -> 1,208,448.41 (-48,791,551.59)",Transfer,Outside_bank,2019-11-06,Wed,2,1,50000000.0,266305,a9c604d5c91bd6d1,Android,132.200.xx.xx (CT),M,2019-10-11,1996-03-04,0,2019-10-11,BRANCH,1,SMART_OTP,State servant,50000000.0,1,50000000.0,1,60000000.0,2,60000000.0,2,65087000.0,7,68127000.0,16,52256272.38666666,4890741.379310345,58,0.4583333333333333,2,615.0,LOGIN,0.47058816608997556,68.0,0.23505893845611014,-1.3069872441872068,0.0,1,0.7112214308695028,0.0,0.0,0,0.0
1059241,1985,1,1.0,"Flagged due to: unusual combination of high transaction amount and long inactivity period (combined score: 62.71), and unusual behavior in feature 'NEW_DEVICE_FLAG' (value: 1.00), and long inactivity period (92.6 days since last transaction).","DAYS_AMOUNT_COMBINED (+2.6840), NEW_DEVICE_FLAG (+1.7831), DAYS_SINCE_LAST_TRANS (+1.3240)","NEW_DEVICE_FLAG × DAYS_AMOUNT_COMBINED (+0.4529), DAYS_SINCE_LAST_TRANS × NEW_DEVICE_FLAG (+0.3741), DAYS_SINCE_LAST_TRANS × BALANCE_COVERAGE_RATIO (+0.2532)","TRANS_AMOUNT: 1,000,000.00 -> 5,808.83 (-994,191.17)",Transfer,Outside_bank,2019-10-01,Tue,15,1,1000000.0,379339,689975c75615483f,Android,39.128.xx.xx (BD),F,2019-07-01,2000-08-15,0,2019-07-01,BRANCH,1,SMART_OTP,Working,1000000.0,1,1000000.0,1,1000000.0,1,1000000.0,1,1000000.0,1,1000000.0,1,2746059.034,619764.7058823529,17,92.625,1,999.0,LOGIN,0.49999977272737606,22.0,0.0,-1.107081427224792,1.0,1,0.7112214308695028,0.0,0.0,0,1.0
973499,1997,1,1.0,"Flagged due to: unusual behavior in feature 'NEW_DEVICE_FLAG' (value: 1.00), and transaction amount is 6.5x higher than historical average, and unusual combination of high transaction amount and long inactivity period (combined score: 53.28).","NEW_DEVICE_FLAG (+1.8632), TRANS_AMOUNT_Z_SCORE (+1.2334), DAYS_AMOUNT_COMBINED (+0.8277)","NEW_DEVICE_FLAG × BALANCE_COVERAGE_RATIO (+0.4579), TRANS_AMOUNT_Z_SCORE × DAYS_AMOUNT_COMBINED (-0.3051), NEW_DEVICE_FLAG × DAYS_AMOUNT_COMBINED (+0.2096)","TRANS_AMOUNT: 5,000,000.00 -> 2,636,408.81 (-2,363,591.19)",Transfer,Outside_bank,2019-06-07,Fri,15,1,5000000.0,20903,0ac2d3786f0c307d,iOS,13.11.xx.xx (HCM),M,2019-05-08,1992-09-24,0,2019-05-08,BRANCH,1,SMS,State servant,5000000.0,1,5000000.0,1,5000000.0,1,5000000.0,1,5000000.0,1,5000000.0,1,1084664.1785714286,771720.0,65,30.625,1,78.0,LOGIN,0.0,4.0,0.12999177580889687,-1.1320618740524602,1.0,1,0.7112214308695028,0.0,0.0,0,0.0
698169,2020,1,1.0,"Flagged due to: transaction amount is 15.0x higher than historical average, and transaction amount covers 41.4x monthly average balance, and transaction amount is 10.6x higher than 30-day average transaction size.","TRANS_AMOUNT_Z_SCORE (+2.5770), BALANCE_COVERAGE_RATIO (+1.5586), TRANS_AMOUNT_VS_30D_AVG_RATIO (+1.3902)","TRANS_HOUR × TRANS_AMOUNT_Z_SCORE (+0.2334), TRANS_HOUR × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.1933), BALANCE_COVERAGE_RATIO × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.1907)","TRANS_AMOUNT: 49,500,000.00 -> 23,532,959.46 (-25,967,040.54)",Transfer,Outside_bank,2019-09-21,Sat,16,1,49500000.0,677595,29733de3f971d22e,iOS,55.5.xx.xx (HN),M,2019-06-17,1995-10-05,0,2019-06-17,BRANCH,0,SMS,Commercial associate,50000000.0,2,50000000.0,2,50000000.0,2,52000000.0,3,57100000.0,7,103072000.0,22,1194494.1728571428,3290769.789473684,133,1.875,1,1545.0,LOGIN_FACEID,0.496710509976628,304.0,0.10090772052024406,-1.344779470573237,0.0,1,0.7112214308695028,0.0,0.0,0,0.0
698217,2020,1,1.0,"Flagged due to: transaction amount is 11.4x higher than historical average, and transaction amount covers 31.3x monthly average balance, and transaction amount is 8.0x higher than 30-day average transaction size.","TRANS_AMOUNT_Z_SCORE (+2.7716), BALANCE_COVERAGE_RATIO (+1.2889), TRANS_AMOUNT_VS_30D_AVG_RATIO (+1.1460)","TRANS_HOUR × TRANS_AMOUNT_Z_SCORE (+0.2419), BALANCE_COVERAGE_RATIO × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.1907), TRANS_HOUR × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.1826)","TRANS_AMOUNT: 37,400,000.00 -> 23,791,845.13 (-13,608,154.87)",Transfer,Outside_bank,2019-11-27,Wed,17,1,37400000.0,883684,29733de3f971d22e,iOS,141.73.xx.xx (HN),M,2019-06-17,1995-10-05,0,2019-06-17,BRANCH,0,SMS,Commercial associate,37400000.0,1,39244000.0,4,39244000.0,4,39294000.0,5,64431000.0,13,144100455.0,31,1194494.1728571428,3290769.789473684,133,0.041666666666666664,3,3154.0,LOGIN,0.49961508468348664,1299.0,0.10090772052024406,-1.344779470573237,0.0,4,0.7112214308695028,0.0,0.0,0,0.0
636734,2021,1,0.8565476536750793,"Flagged due to: transaction amount is 11.8x higher than historical average, and transaction amount is 15.3x higher than 30-day average transaction size, and unusual behavior in feature 'HIST_BIOMETRIC_RATIO' (value: 0.40).","TRANS_AMOUNT_Z_SCORE (+2.5858), TRANS_AMOUNT_VS_30D_AVG_RATIO (+1.0779), HIST_BIOMETRIC_RATIO (+0.5418)","VELOCITY_RATIO_AMOUNT_7D_VS_30D × TRANS_AMOUNT_VS_30D_AVG_RATIO (-0.2361), TRANS_HOUR × TRANS_AMOUNT_Z_SCORE (+0.1921), TRANS_HOUR × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.1518)","TRANS_AMOUNT: 40,003,000.00 -> 28,060,728.66 (-11,942,271.34)",Transfer,Within_bank,2019-07-13,Sat,7,1,40003000.0,526686,d1d409b90dd0fd50,iOS,35.176.xx.xx (HCM),M,2019-06-03,1993-07-27,1,2019-06-04,BRANCH,1,SMART_OTP,Working,40003000.0,1,40003000.0,1,40003000.0,1,40223000.0,3,40788000.0,6,41960600.0,16,8400146.7,3397966.7976190476,252,1.7916666666666667,1,840.0,LOGIN,0.39999920000160005,5.0,0.059203318089263005,-1.3259916181717284,0.0,1,0.7112214308695028,0.0,0.0,0,0.0
636715,2021,1,0.991251528263092,"Flagged due to: transaction amount is 12.9x higher than historical average, and transaction amount is 15.0x higher than 30-day average transaction size, and unusual behavior in feature 'HIST_BIOMETRIC_RATIO' (value: 0.49).","TRANS_AMOUNT_Z_SCORE (+2.8338), TRANS_AMOUNT_VS_30D_AVG_RATIO (+1.2475), HIST_BIOMETRIC_RATIO (+0.5205)","TRANS_HOUR × TRANS_AMOUNT_Z_SCORE (+0.2704), TRANS_HOUR × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.1851), VELOCITY_RATIO_AMOUNT_7D_VS_30D × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.1597)","TRANS_AMOUNT: 44,000,000.00 -> 33,482,643.13 (-10,517,356.87)",Transfer,Outside_bank,2019-10-19,Sat,10,1,44000000.0,41257,d1d409b90dd0fd50,iOS,198.25.xx.xx (HCM),M,2019-06-03,1993-07-27,1,2019-06-04,BRANCH,1,SMART_OTP,Working,44000000.0,1,44000000.0,1,44000000.0,1,71820000.0,3,72820001.0,10,111100001.0,38,8400146.7,3397966.7976190476,252,1.75,1,3195.0,LOGIN,0.4859154758480467,284.0,0.059203318089263005,-1.3259916181717284,0.0,1,0.7112214308695028,0.0,0.0,0,0.0
636749,2021,1,0.9400931000709534,"Flagged due to: transaction amount is 14.7x higher than historical average, and transaction amount is 11.9x higher than 30-day average transaction size, and unusual behavior in feature 'HIST_BIOMETRIC_RATIO' (value: 0.49).","TRANS_AMOUNT_Z_SCORE (+2.8278), TRANS_AMOUNT_VS_30D_AVG_RATIO (+1.2475), HIST_BIOMETRIC_RATIO (+0.4809)","TRANS_HOUR × TRANS_AMOUNT_Z_SCORE (+0.2419), TRANS_HOUR × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.1851), HIST_BIOMETRIC_RATIO × BALANCE_COVERAGE_RATIO (+0.1607)","TRANS_AMOUNT: 50,000,000.00 -> 34,301,185.61 (-15,698,814.39)",Payment,Credit_card_repayment,2019-10-24,Thu,22,1,50000000.0,NaN,d1d409b90dd0fd50,iOS,68.30.xx.xx (HCM),M,2019-06-03,1993-07-27,1,2019-06-04,BRANCH,1,SMART_OTP,Working,52434000.0,2,52434000.0,2,52434000.0,2,55258000.0,5,106578000.0,10,164270001.0,39,8400146.7,3397966.7976190476,252,0.041666666666666664,0,3327.0,LOGIN,0.4872611309789449,314.0,0.059203318089263005,-1.3259916181717284,0.0,2,0.7112214308695028,0.0,0.0,0,0.0
636636,2021,1,1.0,"Flagged due to: transaction amount is 10.3x higher than historical average, and transaction amount is 13.7x higher than 30-day average transaction size, and unusual combination of high transaction amount shortly after a security credential update (combined score: 144.57).","TRANS_AMOUNT_Z_SCORE (+2.6857), TRANS_AMOUNT_VS_30D_AVG_RATIO (+1.2995), SEC_AMOUNT_COMBINED (+0.5353)","TRANS_HOUR × TRANS_AMOUNT_Z_SCORE (+0.2294), TRANS_HOUR × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.1851), VELOCITY_RATIO_AMOUNT_7D_VS_30D × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.1597)","TRANS_AMOUNT: 35,000,000.00 -> 28,183,455.47 (-6,816,544.53)",Transfer,Within_bank,2019-11-26,Tue,17,1,35000000.0,36572,d1d409b90dd0fd50,iOS,155.10.xx.xx (HCM),M,2019-06-03,1993-07-27,1,2019-06-04,BRANCH,1,SMART_OTP,Working,35000000.0,1,38925000.0,2,40519000.0,5,40554000.0,6,46943000.0,20,153694001.0,60,8400146.7,3397966.7976190476,252,0.041666666666666664,5,4114.0,LOGIN_FACEID,0.48632811550140403,512.0,0.059203318089263005,-1.3259916181717284,0.0,2,0.7112214308695028,0.0,0.0,0,0.0
636673,2021,1,1.0,"Flagged due to: transaction amount is 15.2x higher than historical average, and transaction amount is 13.7x higher than 30-day average transaction size, and unusual behavior in feature 'HIST_BIOMETRIC_RATIO' (value: 0.49).","TRANS_AMOUNT_Z_SCORE (+2.8582), TRANS_AMOUNT_VS_30D_AVG_RATIO (+1.2748), HIST_BIOMETRIC_RATIO (+0.5224)","TRANS_HOUR × TRANS_AMOUNT_Z_SCORE (+0.2664), VELOCITY_RATIO_AMOUNT_24H_VS_7D × SEC_AMOUNT_COMBINED (-0.1884), TRANS_HOUR × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.1851)","TRANS_AMOUNT: 51,500,000.00 -> 31,224,075.32 (-20,275,924.68)",Transfer,Outside_bank,2019-11-29,Fri,10,1,51500000.0,82999,d1d409b90dd0fd50,iOS,187.239.xx.xx (HCM),M,2019-06-03,1993-07-27,1,2019-06-04,BRANCH,1,SMART_OTP,Working,51500000.0,1,69550000.0,3,69640000.0,4,70200127.0,5,116655127.0,21,217744128.0,58,8400146.7,3397966.7976190476,252,0.08333333333333333,4,4179.0,LOGIN,0.48674241502381793,528.0,0.059203318089263005,-1.3259916181717284,0.0,3,0.7112214308695028,0.0,0.0,0,0.0
636774,2021,1,0.7055213451385498,"Flagged due to: transaction amount is 10.6x higher than historical average, and transaction amount is 6.3x higher than 30-day average transaction size, and unusual behavior in feature 'HIST_BIOMETRIC_RATIO' (value: 0.49).","TRANS_AMOUNT_Z_SCORE (+2.7492), TRANS_AMOUNT_VS_30D_AVG_RATIO (+1.0256), HIST_BIOMETRIC_RATIO (+0.4391)","TRANS_HOUR × TRANS_AMOUNT_Z_SCORE (+0.2419), VELOCITY_RATIO_AMOUNT_24H_VS_7D × SEC_AMOUNT_COMBINED (-0.1884), TRANS_HOUR × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.1627)","TRANS_AMOUNT: 36,032,000.00 -> 33,482,658.75 (-2,549,341.25)",Transfer,Outside_bank,2019-12-27,Fri,14,2,36032000.0,103203,d1d409b90dd0fd50,iOS,106.251.xx.xx (HCM),M,2019-06-03,1993-07-27,1,2019-06-04,BRANCH,1,SMART_OTP,Working,36076000.0,2,36103000.0,3,37453000.0,6,40453000.0,7,108716504.0,17,357009904.0,62,8400146.7,3397966.7976190476,252,0.08333333333333333,4,4855.0,LOGIN,0.489451469909262,711.0,0.059203318089263005,-1.3259916181717284,0.0,2,0.7112214308695028,0.0,0.0,0,0.0
933570,2109,1,0.796529233455658,"Flagged due to: transaction amount is 14.1x higher than historical average, and unusual behavior in feature 'NEW_DEVICE_FLAG' (value: 1.00), and sudden 7d spending volume spike relative to 30 days (ratio: 100.0%).","TRANS_AMOUNT_Z_SCORE (+2.4143), NEW_DEVICE_FLAG (+1.4925), VELOCITY_RATIO_AMOUNT_7D_VS_30D (+0.2640)","TRANS_HOUR × TRANS_AMOUNT_Z_SCORE (+0.2276), TRANS_HOUR × NEW_DEVICE_FLAG (+0.1494), TRANS_AMOUNT_Z_SCORE × VELOCITY_RATIO_AMOUNT_24H_VS_7D (-0.1236)","TRANS_AMOUNT: 5,000,000.00 -> 2,543,787.96 (-2,456,212.04)",Transfer,Outside_bank,2019-08-05,Mon,10,1,5000000.0,465114,5176f5279d04beb6,iOS,9.53.xx.xx (HP),M,2019-07-15,1993-10-20,0,2019-07-25,MYbank,1,SMART_OTP,Working,5000000.0,1,5000000.0,1,5000000.0,1,5000000.0,1,5000000.0,1,5000000.0,1,1883682.5440000002,355714.28571428574,28,11.416666666666666,1,256.0,LOGIN,0.0,3.0,0.0,-1.6337891409265408,1.0,1,0.7112214308695028,0.0,0.0,0,0.0
1394917,2119,1,0.8257433176040649,"Flagged due to: unusual behavior in feature 'NEW_DEVICE_FLAG' (value: 1.00), and transaction amount covers 26.8x monthly average balance, and unusual combination of high transaction amount and long inactivity period (combined score: 43.06).","NEW_DEVICE_FLAG (+1.5697), BALANCE_COVERAGE_RATIO (+1.1527), DAYS_AMOUNT_COMBINED (+0.5146)","NEW_DEVICE_FLAG × BALANCE_COVERAGE_RATIO (+0.3745), HOURS_SINCE_SEC_EVENT × DAYS_AMOUNT_COMBINED (+0.2580), TRANS_HOUR × NEW_DEVICE_FLAG (+0.2171)","TRANS_AMOUNT: 2,020,000.00 -> 1,462,570.50 (-557,429.50)",Transfer,Outside_bank,2019-10-08,Tue,10,1,2020000.0,778434,646f64ea1f22f0b8,iOS,70.2.xx.xx (HN),F,2019-09-20,1991-07-21,0,2019-09-20,BRANCH,1,SMART_OTP,Working,2020000.0,1,2020000.0,1,2020000.0,1,2020000.0,1,2020000.0,1,2020000.0,1,75249.46,1147000.0,4,18.416666666666668,1,54.0,LOGIN,0.15384603550304962,13.0,0.0,-1.2212566051900462,1.0,1,0.7112214308695028,0.0,0.0,0,1.0
1268200,2143,1,1.0,"Flagged due to: transaction amount is 11.9x higher than historical average, and unusual behavior in feature 'NEW_DEVICE_FLAG' (value: 1.00), and transaction amount covers 15.1x monthly average balance.","TRANS_AMOUNT_Z_SCORE (+2.5518), NEW_DEVICE_FLAG (+1.6837), BALANCE_COVERAGE_RATIO (+0.5548)","NEW_DEVICE_FLAG × BALANCE_COVERAGE_RATIO (+0.4407), TRANS_HOUR × TRANS_AMOUNT_Z_SCORE (+0.2116), TRANS_HOUR × NEW_DEVICE_FLAG (+0.1557)","TRANS_AMOUNT: 200,000,000.00 -> 86,417,579.65 (-113,582,420.35)",Transfer,Outside_bank,2019-11-22,Fri,14,1,200000000.0,88983,8b3d45ab015f8381,iOS,52.185.xx.xx (HN),F,2019-11-20,1982-02-01,0,2019-11-20,BRANCH,1,SMART_OTP,Working,200000000.0,1,200000000.0,1,200000000.0,1,200000000.0,1,200000000.0,1,200000000.0,1,13259130.17,16783742.277777776,18,2.5833333333333335,1,52.0,LOGIN,0.0,1.0,0.0,-1.2687499475261257,1.0,1,0.7112214308695028,0.0,0.0,0,0.0
